value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2007000103,2007年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2008000103,2008年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2009000406,2009年4～6月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2009000709,2009年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2009001012,2009年10～12月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2010000103,2010年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2010000406,2010年4～6月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2010000709,2010年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,14,不動産業，物品賃貸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2010001012,2010年10～12月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2007000103,2007年1～3月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2007000406,2007年4～6月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2007000709,2007年7～9月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2007001012,2007年10～12月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2008000103,2008年1～3月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2008000406,2008年4～6月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2008000709,2008年7～9月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2008001012,2008年10～12月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2009000103,2009年1～3月期,万人
4,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2009000406,2009年4～6月期,万人
4,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2009000709,2009年7～9月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2009001012,2009年10～12月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2010000103,2010年1～3月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2010000406,2010年4～6月期,万人
3,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2010000709,2010年7～9月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,00,15歳以上人口,00000,全国,2010001012,2010年10～12月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2007000103,2007年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2007000406,2007年4～6月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2007000709,2007年7～9月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2007001012,2007年10～12月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2008000103,2008年1～3月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2008000406,2008年4～6月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2008000709,2008年7～9月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2008001012,2008年10～12月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2009000103,2009年1～3月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2009000406,2009年4～6月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2009000709,2009年7～9月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2009001012,2009年10～12月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2010000103,2010年1～3月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2010000406,2010年4～6月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2010000709,2010年7～9月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,02,就業者,00000,全国,2010001012,2010年10～12月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2007000103,2007年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2007000406,2007年4～6月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2007001012,2007年10～12月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2008001012,2008年10～12月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2009000103,2009年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2009000709,2009年7～9月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2009001012,2009年10～12月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2010000103,2010年1～3月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2010000406,2010年4～6月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2010000709,2010年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,07,完全失業者,00000,全国,2010001012,2010年10～12月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2007000103,2007年1～3月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2007000406,2007年4～6月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2007000709,2007年7～9月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2007001012,2007年10～12月期,万人
2,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2008000103,2008年1～3月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2008000406,2008年4～6月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2008001012,2008年10～12月期,万人
1,06,15歳以上人口,1,男,04,定年又は雇用契約の満了のため,00,総数,15,学術研究，専門・技術サービス業,08,非労働力人口(～2017年),00000,全国,2009000103,2009年1～3月期,万人
